"","Bat_Index","Bat_ID","General.Location","Site.Name","Date","Julian.Day","Year","Site_Net","Net_UTMx","Net_UTMy","Species","Sex","Reprod","Mass..g.","RFA..mm.","Age","WingScore.","forage_radius","fnet_id","open_water","developed_open","developed_low","developed_medium","developed_high","barren_land","deciduous_forest","evergreen_forest","mixed_forest","shrub_scrub","grassland_herb","pasture_hay","crop","woody_wet","herb_wet","total_area","COI_ID","s16_ID","dominant_veg","SexReprod","gmm_8cluster","max.depth","raw.richness","rel.richness","prop.richness","ed.richness","log.ed.richness","clr.richness","evenness","Geo.Section","Geo.Sub.Section"
"MLG16_2_3021","F-3021","F-3021","Itasca State Park","North Country Trail","6/15/16",167,2016,"North Country Trail_Net2",329053,5223902,"MYSE","F","P",12.5,"38.65","A","0",275.352,"329053_5223902_275.352",0,18,0,0,0,0,97,51,78,0,0,12,0,5,2,263,"MLGANML_2_3021","MLG16_2_3021","deciduous_forest","Female Reproductive",7,15228,330,0.0216706067769898,0.441744110214396,82,6.35755200461808,1.27965150908446,0.710656374023779,"N. Minnesota Drift & Lake Plains","Pine Moraines & Outwash Plains"
"MLG16_2_3023","F-3023","F-3023","Itasca State Park","North Country Trail","6/16/16",168,2016,"North Country Trail_Net2",329053,5223902,"MYSE","F","P",12.1,"36.39","A","0",275.352,"329053_5223902_275.352",0,18,0,0,0,0,97,51,78,0,0,12,0,5,2,263,"MLGANML_2_3023","MLG16_2_3023","deciduous_forest","Female Reproductive",7,41510,192,0.00462539147193447,0.0942862127115194,36,5.16992500144231,-0.948440661368913,0.591961997257377,"N. Minnesota Drift & Lake Plains","Pine Moraines & Outwash Plains"
"MLG16_2_3024","F-3024","F-3024","Itasca State Park","North Country Trail","6/16/16",168,2016,"North Country Trail_Net2",329053,5223902,"MYSE","F","P",12,"37.44","A","0",275.352,"329053_5223902_275.352",0,18,0,0,0,0,97,51,78,0,0,12,0,5,2,263,"MLGANML_2_3024","MLG16_2_3024","deciduous_forest","Female Reproductive",7,37274,875,0.0234748081772818,0.478521822551728,123,6.94251450533924,1.39502532867392,0.673467604089741,"N. Minnesota Drift & Lake Plains","Pine Moraines & Outwash Plains"
"MLG16_2_3031","M-3031","M-3031","St. Croix State Park","Gate #9","6/26/16",178,2016,"Gate #9_Net1",525939,5088358,"EPFU","M","NR",21,"See Note","A","0",405.7866,"525939_5088358_405.7866",0,20,0,0,0,0,378,0,18,6,2,0,0,125,29,578,"MLGANML_2_3031","MLG16_2_3031","deciduous_forest","Male Non-Reproductive",1,19715,278,0.0141009383717981,0.287440335120292,61,5.93073733756289,0.659703132129228,0.544063542148196,"Western Superior Uplands","Mille Lacs Uplands"
"MLG16_2_3033","M-3033","M-3033","St. Croix State Park","Gate #9","6/26/16",178,2016,"Gate #9_Net1",525939,5088358,"MYSE","M","NR",11.7,"See Note","A","0",275.352,"525939_5088358_275.352",0,2,0,0,0,0,166,0,18,4,0,0,0,60,15,265,"MLGANML_2_3033","MLG16_2_3033","deciduous_forest","Male Non-Reproductive",1,35862,301,0.00839328537170264,0.171092780947656,58,5.85798099512757,-0.0887805019861574,0.648884046415013,"Western Superior Uplands","Mille Lacs Uplands"
"MLG16_2_3034","M-3034","M-3034","St. Croix State Park","Gate #9","6/27/16",179,2016,"Gate #9_Net3",526221,5088618,"MYSE","M","NR",11,"See Note","A","0",275.352,"526221_5088618_275.352",0,23,0,0,0,0,169,0,8,6,0,0,0,38,22,266,"MLGANML_2_3034","MLG16_2_3034","deciduous_forest","Male Non-Reproductive",1,21448,368,0.0171577769488997,0.349752408391105,78,6.28540221886225,0.942774601475357,0.630053365169007,"Western Superior Uplands","Mille Lacs Uplands"
"MLG16_2_3039","F-3039","F-3039","St. Croix State Park","Gate #9","6/27/16",179,2016,"Gate #9_Net1",525939,5088358,"EPFU","F","L",24.5,"See Note","A","0",405.7866,"525939_5088358_405.7866",0,20,0,0,0,0,378,0,18,6,2,0,0,125,29,578,"MLGANML_2_3039","MLG16_2_3039","deciduous_forest","Female Reproductive",1,21812,332,0.0152209792774619,0.310271789650746,51,5.6724253419715,0.769973140628549,0.37594081609567,"Western Superior Uplands","Mille Lacs Uplands"
"MLG16_2_3042","F-3042","F-3042","St. Croix State Park","Gate #9","6/27/16",179,2016,"Gate #9_Net1",525939,5088358,"EPFU","F","L",24.5,"47","A","0",405.7866,"525939_5088358_405.7866",0,20,0,0,0,0,378,0,18,6,2,0,0,125,29,578,"MLGANML_2_3042","MLG16_2_3042","deciduous_forest","Female Reproductive",1,55391,985,0.0177826722752794,0.362490576397635,107,6.74146698640115,0.994384099800873,0.744281229821177,"Western Superior Uplands","Mille Lacs Uplands"
"MLG16_2_3053","M-3053","M-3053","St. Croix State Park","Gate 25/27","6/27/16",179,2016,"Gate 25/27_Net3",522285,5083127,"EPFU","M","TD",25,"47.5","A","0",405.7866,"522285_5083127_405.7866",0,35,0,0,0,0,481,0,0,0,0,0,0,58,2,576,"MLGANML_2_3053","MLG16_2_3053","deciduous_forest","Male Reproductive",1,67855,301,0.00443592955567018,0.0904241295460147,56,5.8073549220576,-1.00877968015206,0.644748173965399,"Western Superior Uplands","Mille Lacs Uplands"
"MLG16_2_3060","M-3060","M-3060","St. Croix State Park","Gate 25/27","6/27/16",179,2016,"Gate 25/27_Net2",522369,5083328,"EPFU","M","NR",24,"48","A","0",405.7866,"522369_5083328_405.7866",0,35,0,0,0,0,431,0,0,0,0,0,0,107,1,574,"MLGANML_2_3060","MLG16_2_3060","deciduous_forest","Male Non-Reproductive",1,39510,446,0.0112882814477348,0.230105778545807,69,6.10852445677817,0.33873782345618,0.730654060379725,"Western Superior Uplands","Mille Lacs Uplands"
"MLG16_2_3061","M-3061","M-3061","St. Croix State Park","Gate 25/27","6/28/16",180,2016,"Gate 25/27_Net3",522285,5083127,"EPFU","M","NR",22,"47.5","A","0",405.7866,"522285_5083127_405.7866",0,35,0,0,0,0,481,0,0,0,0,0,0,58,2,576,"MLGANML_2_3061","MLG16_2_3061","deciduous_forest","Male Non-Reproductive",1,23519,125,0.0053148518219312,0.10834050532878,26,4.70043971814109,-0.747986665281857,0.681280232590765,"Western Superior Uplands","Mille Lacs Uplands"
"MLG16_2_3092","M-3092","M-3092","St. Croix State Park","DeadEnd Lake","6/29/16",181,2016,"DeadEnd Lake_Net3",527775,5087319,"MYLU","M","NR",10.6,"26","A","0",418.0344,"527775_5087319_418.0344",27,23,0,0,0,0,281,0,0,0,0,0,0,272,9,612,"MLGANML_2_3092","MLG16_2_3092","deciduous_forest","Male Non-Reproductive",1,12212,110,0.00900753357353423,0.183613912827405,30,4.90689059560852,0.0131159887187815,0.298777142990476,"Western Superior Uplands","Mille Lacs Uplands"
"MLG16_2_3099","M-3099","M-3099","St. Croix State Park","DeadEnd Lake","6/30/16",182,2016,"DeadEnd Lake_Net2",527883,5087303,"EPFU","M","TD",21.5,"34","A","0",405.7866,"527883_5087303_405.7866",25,33,0,0,0,0,225,0,0,0,0,0,0,286,10,579,"MLGANML_2_3099","MLG16_2_3099","woody_wet","Male Reproductive",1,48488,442,0.00911565748226365,0.185817962780695,75,6.22881869049588,0.0303305815838781,0.687919490496213,"Western Superior Uplands","Mille Lacs Uplands"
"MLG16_2_3125","F-3125","F-3125","Cloquet Valley State Forest","Hart Lake Rd.","6/8/17",159,2017,"Hart Lake Rd._Net 1",585909,5213418,"MYSE","F","P",9.9,"36","A","1",275.352,"585909_5213418_275.352",0,0,0,0,0,0,19,7,108,2,0,0,0,129,0,265,"MLGANML_2_3125","MLG16_2_3125","woody_wet","Female Reproductive",1,30931,157,0.00507581390837671,0.103467841101272,32,5,-0.814376957804675,0.479071238498105,"Northern Superior Uplands","North Shore Highlands"
"MLG16_2_3128","M-3128","M-3128","Mille Lacs WMA/Rum River State Forest","Rum River Rd.","6/12/17",163,2017,"Rum River Rd._Net 2",456380,5083664,"EPFU","M","NR",19.9,"45.5","A","1",405.7866,"456380_5083664_405.7866",0,29,1,0,0,0,387,2,3,0,0,0,0,142,6,570,"MLGANML_2_3128","MLG16_2_3128","deciduous_forest","Male Non-Reproductive",1,31818,166,0.00521717266955811,0.106349366331354,44,5.4594316186373,-0.774747953114076,0.562293580086391,"Western Superior Uplands","Mille Lacs Uplands"
"MLG16_2_3129","M-3129","M-3129","Mille Lacs WMA/Rum River State Forest","Rum River Rd.","6/13/17",164,2017,"Rum River Rd._Net 3",456227,5083646,"EPFU","M","NR",23,"48.9","A","0",405.7866,"456227_5083646_405.7866",0,20,1,0,0,0,357,4,24,0,0,0,0,157,10,573,"MLGANML_2_3129","MLG16_2_3129","deciduous_forest","Male Non-Reproductive",1,31414,169,0.00537976698287388,0.109663767307789,26,4.70043971814109,-0.730472449455609,0.625098911645935,"Western Superior Uplands","Mille Lacs Uplands"
"MLG16_2_3130","M-3130","M-3130","Mille Lacs WMA/Rum River State Forest","Tillie's Corner","6/14/17",165,2017,"Tillie's Corner_Net 4",458253,5088864,"MYLU","M","NR",10,"36.7","A","0",418.0344,"458253_5088864_418.0344",0,22,3,0,0,0,365,0,0,0,0,48,0,95,71,604,"MLGANML_2_3130","MLG16_2_3130","deciduous_forest","Male Non-Reproductive",1,49022,83,0.00169311737587206,0.0345133219567851,12,3.58496250072116,-2.39833414329242,0.624234073617185,"Western Superior Uplands","Mille Lacs Uplands"
"MLG16_2_3132","M-3132","M-3132","Mille Lacs WMA/Rum River State Forest","Tillie's Corner","6/14/17",165,2017,"Tillie's Corner_Net 3",458222,5088896,"EPFU","M","NR",24,"46.4","A","0",405.7866,"458222_5088896_405.7866",0,22,3,0,0,0,321,0,0,0,0,54,0,103,76,579,"MLGANML_2_3132","MLG16_2_3132","deciduous_forest","Male Non-Reproductive",1,22594,172,0.00761264052403293,0.155179739509726,47,5.55458885167764,-0.229619180852493,0.645521542538629,"Western Superior Uplands","Mille Lacs Uplands"
"MLG16_2_3142","M-3142","M-3142","Mille Lacs WMA/Rum River State Forest","Keintop Trail","6/15/17",166,2017,"Keintop Trail_Net 1",463242,5088198,"EPFU","M","NR",21.5,"44.12","A","0",405.7866,"463242_5088198_405.7866",0,10,0,0,0,0,427,0,0,0,0,0,0,103,36,576,"MLGANML_2_3142","MLG16_2_3142","deciduous_forest","Male Non-Reproductive",1,56357,315,0.00558936778039995,0.113936371151153,68,6.08746284125034,-0.675331027803476,0.735792469223292,"Western Superior Uplands","Mille Lacs Uplands"
"MLG16_2_3145","M-3145","M-3145","Mille Lacs WMA/Rum River State Forest","Keintop Trail","6/15/17",166,2017,"Keintop Trail_Net 2",463186,5088291,"MYLU","M","NR",8.1,"36.93","A","2",418.0344,"463186_5088291_418.0344",0,7,0,0,0,0,476,0,0,0,0,0,0,107,21,611,"MLGANML_2_3145","MLG16_2_3145","deciduous_forest","Male Non-Reproductive",1,2126,64,0.0301034807149577,0.613643883608525,64,6,1.7538422678698,0.627200579598093,"Western Superior Uplands","Mille Lacs Uplands"
"MLG16_2_3146","M-3146","M-3146","Mille Lacs WMA/Rum River State Forest","Keintop Trail","6/15/17",166,2017,"Keintop Trail_Net 1",463242,5088198,"EPFU","M","NR",18.5,"48.4","A","0",405.7866,"463242_5088198_405.7866",0,10,0,0,0,0,427,0,0,0,0,0,0,103,36,576,"MLGANML_2_3146","MLG16_2_3146","deciduous_forest","Male Non-Reproductive",1,38249,155,0.00405239352662815,0.0826059459746975,57,5.83289001416474,-1.13924185466914,0.765825741112988,"Western Superior Uplands","Mille Lacs Uplands"
"MLG16_2_3149","M-3149","M-3149","Mille Lacs WMA/Rum River State Forest","Keintop Trail","6/16/17",167,2017,"Keintop Trail_Net 1",463242,5088198,"EPFU","M","NR",15.5,"44.7","A","1",405.7866,"463242_5088198_405.7866",0,10,0,0,0,0,427,0,0,0,0,0,0,103,36,576,"MLGANML_2_3149","MLG16_2_3149","deciduous_forest","Male Non-Reproductive",1,36684,276,0.0075237160614982,0.153367060336368,34,5.08746284125034,-0.246570731429055,0.573102932614936,"Western Superior Uplands","Mille Lacs Uplands"
"MLG16_2_3152","F-3152","F-3152","Three Rivers Park District","Crow-Hassan South","6/25/17",176,2017,"Crow-Hassan South_Net 3",450278,5003343,"EPFU","F","L",21,"47.32","A","1",405.7866,"450278_5003343_405.7866",17,14,1,0,0,0,213,0,28,0,0,234,0,12,55,574,"MLGANML_2_3152","MLG16_2_3152","pasture_hay","Female Reproductive",1,30678,276,0.00899667514179542,0.18339256931284,46,5.52356195605701,0.0113757947709709,0.59179079447108,"Minnesota & NE Iowa Morainal","Big Woods"
"MLG16_2_3155","F-3155","F-3155","Three Rivers Park District","Eastman Nature Center","6/27/17",178,2017,"Eastman Nature Center_Net 3",464621,5000044,"MYLU","F","L",11.4,"38.1","A","0",418.0344,"464621_5000044_418.0344",12,11,2,0,0,0,267,0,5,1,9,37,0,222,45,611,"MLGANML_2_3155","MLG16_2_3155","deciduous_forest","Female Reproductive",1,43668,1069,0.0244801685444719,0.499015573622916,117,6.8703647195834,1.45552545055857,0.746879372268438,"Minnesota & NE Iowa Morainal","Big Woods"
"MLG16_2_3159","F-3159","F-3159","Three Rivers Park District","Eastman Nature Center","6/27/17",178,2017,"Eastman Nature Center_Net 1",464560,5000001,"EPFU","F","P",23,"46.84","A","1",405.7866,"464560_5000001_405.7866",9,8,2,0,0,0,254,0,5,1,16,30,0,216,37,578,"MLGANML_2_3159","MLG16_2_3159","deciduous_forest","Female Reproductive",1,35561,1055,0.0296673321897584,0.604753221516404,113,6.82017896241519,1.73278715912207,0.720463286158606,"Minnesota & NE Iowa Morainal","Big Woods"
"MLG16_2_3160","M-3160","M-3160","Three Rivers Park District","Eastman Nature Center","6/27/17",178,2017,"Eastman Nature Center_Net 1",464560,5000001,"EPFU","M","NR",18,"43.7","A","1",405.7866,"464560_5000001_405.7866",9,8,2,0,0,0,254,0,5,1,16,30,0,216,37,578,"MLGANML_2_3160","MLG16_2_3160","deciduous_forest","Male Non-Reproductive",1,56655,996,0.0175800900185332,0.35836104187779,102,6.6724253419715,0.977854417420289,0.747947604799164,"Minnesota & NE Iowa Morainal","Big Woods"
"MLG16_2_3164","F-3164","F-3164","Three Rivers Park District","Eastman Nature Center","6/27/17",178,2017,"Eastman Nature Center_Net 1",464560,5000001,"EPFU","F","L",26,"37.9","A","0",405.7866,"464560_5000001_405.7866",9,8,2,0,0,0,254,0,5,1,16,30,0,216,37,578,"MLGANML_2_3164","MLG16_2_3164","deciduous_forest","Female Reproductive",1,55055,1157,0.0210153482880756,0.428387004844685,115,6.84549005094437,1.23535532614774,0.756664865128853,"Minnesota & NE Iowa Morainal","Big Woods"
"MLG16_2_3166","F-3166","F-3166","Three Rivers Park District","Eastman Nature Center","6/27/17",178,2017,"Eastman Nature Center_Net 1",464560,5000001,"EPFU","F","NR",21.5,"46.67","A","0",405.7866,"464560_5000001_405.7866",9,8,2,0,0,0,254,0,5,1,16,30,0,216,37,578,"MLGANML_2_3166","MLG16_2_3166","deciduous_forest","Female Non-Reproductive",1,51282,528,0.0102960102960103,0.209878844361603,86,6.4262647547021,0.205997360993192,0.685887576195172,"Minnesota & NE Iowa Morainal","Big Woods"
"MLG16_2_3167","M-3167","M-3167","Three Rivers Park District","Eastman Nature Center","6/28/17",179,2017,"Eastman Nature Center_Net 1",464560,5000001,"EPFU","M","NR",17,"44.8","A","1",405.7866,"464560_5000001_405.7866",9,8,2,0,0,0,254,0,5,1,16,30,0,216,37,578,"MLGANML_2_3167","MLG16_2_3167","deciduous_forest","Male Non-Reproductive",1,11450,268,0.0234061135371179,0.477121517843698,57,5.83289001416474,1.39079736198701,0.531513223184421,"Minnesota & NE Iowa Morainal","Big Woods"
"MLG16_2_3168","M-3168","M-3168","Three Rivers Park District","Eastman Nature Center","6/28/17",179,2017,"Eastman Nature Center_Net 2",464519,5000005,"EPFU","M","NR",19.5,"46.2","A","0",405.7866,"464519_5000005_405.7866",9,7,2,0,0,0,256,0,5,1,18,38,0,208,31,575,"MLGANML_2_3168","MLG16_2_3168","deciduous_forest","Male Non-Reproductive",1,11354,142,0.0125066056015501,0.254940686253667,31,4.95419631038687,0.486602242630705,0.475425646390226,"Minnesota & NE Iowa Morainal","Big Woods"
"MLG16_2_3170","M-3170","M-3170","Three Rivers Park District","Eastman Nature Center","6/28/17",179,2017,"Eastman Nature Center_Net 1",464560,5000001,"EPFU","M","NR",20.5,"46.28","A","2",405.7866,"464560_5000001_405.7866",9,8,2,0,0,0,254,0,5,1,16,30,0,216,37,578,"MLGANML_2_3170","MLG16_2_3170","deciduous_forest","Male Non-Reproductive",1,46774,396,0.00846624192927695,0.172579962637658,65,6.02236781302845,-0.0762944199120632,0.584709315590001,"Minnesota & NE Iowa Morainal","Big Woods"
"MLG16_2_3174","M-3174","M-3174","Sherburne NWR","Fox Pond Rd.","7/6/17",187,2017,"Fox Pond Rd._Net 2",437691,5042569,"EPFU","M","TD",20,"46","A","0",405.7866,"437691_5042569_405.7866",1,0,0,0,0,0,362,0,11,0,0,43,1,107,49,574,"MLGANML_2_3174","MLG16_2_3174","deciduous_forest","Male Reproductive",1,20955,212,0.0101169172035314,0.206228124305778,42,5.39231742277876,0.180681702946123,0.526581884130612,"Western Superior Uplands","Mille Lacs Uplands"
"MLG16_2_3202","M-3202","M-3202","Nemadji State Forest","Net Lake Rd.","7/20/17",201,2017,"Net Lake Rd._Net 1",544864,5137604,"MYSE","M","TD",11.6,"39","A","1",275.352,"544864_5137604_275.352",0,12,1,0,0,0,105,0,69,11,0,0,0,69,0,267,"MLGANML_2_3202","MLG16_2_3202","deciduous_forest","Male Reproductive",1,15673,336,0.0214381420276909,0.437005436540327,70,6.12928301694497,1.26409183726946,0.603942069691706,"Western Superior Uplands","Mille Lacs Uplands"
"MLG16_3_0001","M-0001","M-0001","SNF - Gunflint","Moose Viewing","6/1/15",152,2015,"Moose Viewing_3",696644,5319861,"MYLU","M","NR",7.8,"36.95","A","0",418.0344,"696644_5319861_418.0344",10,58,0,1,0,0,0,448,86,0,0,0,0,9,0,612,"MLGANML_3_0001","MLG16_3_0001","evergreen_forest","Male Non-Reproductive",6,6741,301,0.0446521287642783,0.910210548931142,116,6.85798099512757,2.32264091625954,0.587663077117403,"Northern Superior Uplands","Border Lakes"
"MLG16_3_0003","M-0003","M-0003","SNF - Gunflint","Forest Rd 330","6/2/15",153,2015,"Forest Rd 330_2",398287,5315508,"MYSE","M","NR",6,"36.4","A","0",275.352,"398287_5315508_275.352",0,0,0,0,0,0,188,0,66,0,0,0,0,10,0,264,"MLGANML_3_0003","MLG16_3_0003","deciduous_forest","Male Non-Reproductive",7,3419,118,0.0345130155016087,0.70352996944055,88,6.4594316186373,1.95105249132935,0.391295983510371,"N. Minnesota & Ontario Peatlands","Littlefork-Vermillion Uplands"
"MLG16_3_0004","M-0004","M-0004","SNF - Gunflint","Forest Rd 330","6/2/15",153,2015,"Forest Rd 330_1",698361,5315461,"MYLU","M","NR",7.25,"38.6","A","0",418.0344,"698361_5315461_418.0344",0,33,0,0,0,0,17,236,18,58,7,0,0,242,0,611,"MLGANML_3_0004","MLG16_3_0004","woody_wet","Male Non-Reproductive",6,13332,86,0.00645064506450645,0.131493063099413,26,4.70043971814109,-0.468572698007248,0.495346907251065,"Northern Superior Uplands","Border Lakes"
"MLG16_3_0006","M-0006","M-0006","SNF - Gunflint","Forest Rd 330","6/2/15",153,2015,"Forest Rd 330_3",698192,5315536,"MYSE","M","NR",5.5,"31.8","A","0",275.352,"698192_5315536_275.352",0,21,0,0,0,0,0,72,0,0,7,0,0,165,0,265,"MLGANML_3_0006","MLG16_3_0006","woody_wet","Male Non-Reproductive",6,17908,170,0.00949296403841858,0.19350916176935,45,5.49185309632967,0.0888424826350587,0.60868981071255,"Northern Superior Uplands","Border Lakes"
"MLG16_3_0011","M-0011","M-0011","SNF - Gunflint","Forest Rd 330","6/2/15",153,2015,"Forest Rd 330_3",698192,5315536,"MYLU","M","TD",7,"36.7","A","0",418.0344,"698192_5315536_418.0344",0,32,0,0,0,0,3,237,6,9,7,0,0,316,0,610,"MLGANML_3_0011","MLG16_3_0011","woody_wet","Male Reproductive",6,40675,607,0.0149231714812538,0.304201131763559,131,7.03342300153745,0.741466130209327,0.71516306816621,"Northern Superior Uplands","Border Lakes"
"MLG16_3_0015","M-0015","M-0015","SNF - Gunflint","Forest Rd 1869","6/4/15",155,2015,"Forest Rd 1869_2",696710,5321475,"MYSE","M","NR",6,"36.1","A","0",275.352,"696710_5321475_275.352",0,0,0,0,0,0,0,204,56,4,0,0,0,0,0,264,"MLGANML_3_0015","MLG16_3_0015","evergreen_forest","Male Non-Reproductive",6,11225,191,0.0170155902004454,0.346854005068735,63,5.97727992349992,0.930769152920776,0.477306794822449,"Northern Superior Uplands","Border Lakes"
"MLG16_3_0016","M-0016","M-0016","SNF - Gunflint","Forest Rd 1869","6/4/15",155,2015,"Forest Rd 1869_2",696710,5321475,"MYSE","M","NR",6.5,"36.2","A","1",275.352,"696710_5321475_275.352",0,0,0,0,0,0,0,204,56,4,0,0,0,0,0,264,"MLGANML_3_0016","MLG16_3_0016","evergreen_forest","Male Non-Reproductive",6,9437,315,0.0333792518808943,0.680418784461748,129,7.01122725542325,1.90286358000018,0.537501385277456,"Northern Superior Uplands","Border Lakes"
"MLG16_3_0018","M-0018","M-0018","SNF - Gunflint","Forest Rd 1869","6/4/15",155,2015,"Forest Rd 1869_1",696855,5321485,"MYLU","M","TD",7,"38.2","A","0",418.0344,"696855_5321485_418.0344",0,0,0,0,0,0,0,478,123,6,0,0,0,1,0,608,"MLGANML_3_0018","MLG16_3_0018","evergreen_forest","Male Reproductive",6,1489,40,0.0268636668905306,0.54760195456335,40,5.32192809488736,1.58956820570617,0.321868706285581,"Northern Superior Uplands","Border Lakes"
"MLG16_3_0022","M-0022","M-0022","SNF - LaCroix","Forest Rd 495","6/8/15",159,2015,"Forest Rd 495_1",528591,5347468,"MYSE","M","NR",6.5,"36.5","A","0",275.352,"528591_5347468_275.352",0,28,0,0,0,0,44,57,121,0,0,0,0,16,0,266,"MLGANML_3_0022","MLG16_3_0022","mixed_forest","Male Non-Reproductive",3,9413,137,0.0145543397429087,0.296682687552431,59,5.88264304936184,0.705361352763449,0.563046826823043,"Northern Superior Uplands","Border Lakes"
"MLG16_3_0027","M-0027","M-0027","SNF - LaCroix","Picket Lake Rd","6/9/15",160,2015,"Picket Lake Rd_3",548298,5326906,"MYSE","M","NR",8,"38.5","A","1",275.352,"548298_5326906_275.352",0,26,0,0,0,0,0,114,64,0,0,0,0,59,0,263,"MLGANML_3_0027","MLG16_3_0027","evergreen_forest","Male Non-Reproductive",3,33981,169,0.0049733674700568,0.101379523445658,41,5.35755200461808,-0.843793102945668,0.761203980797592,"Northern Superior Uplands","Border Lakes"
"MLG16_3_0028","M-0028","M-0028","SNF - LaCroix","Picket Lake Rd","6/9/15",160,2015,"Picket Lake Rd_1",548005,5326998,"MYSE","M","NR",6.75,"37.9","A","0",275.352,"548005_5326998_275.352",0,24,1,0,0,0,0,89,80,0,0,0,0,70,0,264,"MLGANML_3_0028","MLG16_3_0028","evergreen_forest","Male Non-Reproductive",3,9644,322,0.0333886354209871,0.680610063072984,112,6.8073549220576,1.90326909191299,0.52158727470094,"Northern Superior Uplands","Border Lakes"
"MLG16_3_0029","M-0029","M-0029","SNF - LaCroix","Picket Lake Rd","6/9/15",160,2015,"Picket Lake Rd_3",548298,5326906,"MYLU","M","NR",9.75,"40.1","A","0",418.0344,"548298_5326906_418.0344",0,39,0,0,0,0,10,232,196,0,0,0,0,133,0,610,"MLGANML_3_0029","MLG16_3_0029","evergreen_forest","Male Non-Reproductive",3,21617,134,0.0061988249988435,0.126359841312632,28,4.8073549220576,-0.52602135992181,0.57773356115201,"Northern Superior Uplands","Border Lakes"
"MLG16_3_0030","M-0030","M-0030","SNF - LaCroix","Trout Lake North","6/15/15",166,2015,"Trout Lake North_2",458362,5258650,"MYSE","M","NR",6.5,"36.6","A","0",275.352,"458362_5258650_275.352",15,0,0,0,0,0,181,0,0,58,3,0,0,5,0,262,"MLGANML_3_0030","MLG16_3_0030","deciduous_forest","Male Non-Reproductive",7,41984,144,0.00342987804878049,0.0699162899495374,38,5.24792751344359,-1.37985885377487,0.703037887146808,"N. Minnesota Drift & Lake Plains","St. Louis Moraines"
"MLG16_3_0031","M-0031","M-0031","SNF - LaCroix","Forest Rd 487A","6/10/15",161,2015,"Forest Rd 487A_1",531970,5339446,"MYSE","M","NR",7,"36.9","A","0",275.352,"531970_5339446_275.352",6,0,0,0,0,0,17,49,131,4,6,0,0,48,4,265,"MLGANML_3_0031","MLG16_3_0031","mixed_forest","Male Non-Reproductive",3,23729,82,0.00345568713388681,0.0704423947999029,22,4.4594316186373,-1.36904352853009,0.427451801352631,"Northern Superior Uplands","Border Lakes"
"MLG16_3_0034","F-0034","F-0034","CNF","Trout Lake North","6/15/15",166,2015,"Trout Lake North_1",458506,5258689,"MYSE","F","P",8.5,"35.5","A","0",275.352,"458506_5258689_275.352",74,0,0,0,0,0,149,0,0,36,3,0,0,1,0,263,"MLGANML_3_0034","MLG16_3_0034","deciduous_forest","Female Reproductive",7,16342,125,0.00764900257006486,0.155920961010133,36,5.16992500144231,-0.222744502624386,0.52394455952581,"N. Minnesota Drift & Lake Plains","St. Louis Moraines"
"MLG16_3_0036","M-0036","M-0036","CNF","Little Cottonwood Lake","6/16/15",167,2015,"Little Cottonwood Lake_3",448916,5253363,"MYSE","M","TD",5.75,"36.5","A","0",275.352,"448916_5253363_275.352",8,0,0,0,0,0,188,0,10,18,0,0,0,35,5,264,"MLGANML_3_0036","MLG16_3_0036","deciduous_forest","Male Reproductive",7,42285,280,0.00662173347522762,0.134980611857959,76,6.24792751344359,-0.430807191833073,0.653771176109217,"N. Minnesota Drift & Lake Plains","St. Louis Moraines"
"MLG16_3_0041","F-0041","F-0041","CNF","Little Cottonwood Lake","6/16/15",167,2015,"Little Cottonwood Lake_3",448916,5253363,"MYSE","F","P",8,"36.5","A","1",275.352,"448916_5253363_275.352",8,0,0,0,0,0,188,0,10,18,0,0,0,35,5,264,"MLGANML_3_0041","MLG16_3_0041","deciduous_forest","Female Reproductive",7,19358,79,0.00408100010331646,0.0831890762439836,13,3.70043971814109,-1.12909338814125,0.188988808285208,"N. Minnesota Drift & Lake Plains","St. Louis Moraines"
"MLG16_3_0044","M-0044","M-0044","CNF","Little Cottonwood Lake","6/16/15",167,2015,"Little Cottonwood Lake_2",448883,5253458,"MYLU","M","NR",8.75,"36.5","A","0",418.0344,"448883_5253458_418.0344",20,0,0,0,0,0,409,0,12,60,0,0,0,105,6,612,"MLGANML_3_0044","MLG16_3_0044","deciduous_forest","Male Non-Reproductive",7,14729,177,0.0120171091044877,0.244962553348894,38,5.24792751344359,0.429001835522286,0.375129289864695,"N. Minnesota Drift & Lake Plains","St. Louis Moraines"
"MLG16_3_0048","M-0048b","M-0048","CNF","Little Cottonwood Lake","6/16/15",167,2015,"Little Cottonwood Lake_2",448883,5253458,"MYLU","M","NR",9.25,"39.2","A","0",418.0344,"448883_5253458_418.0344",20,0,0,0,0,0,409,0,12,60,0,0,0,105,6,612,"MLGANML_2_0048","MLG16_3_0048","deciduous_forest","Male Non-Reproductive",7,15958,131,0.00820904875297656,0.167337212769727,45,5.49185309632967,-0.120801079990547,0.61705588297982,"N. Minnesota Drift & Lake Plains","St. Louis Moraines"
